Sample Name,Comments,DIC flag,TA flag,Analysis Type,Date (analysis),Time (analysis),Station,Cast,Niskin,Replicate (diff bottle),Repeat(same bottle),No. Of Repeats,Depth (m),CTD Temp (C),Salinity,Phosphate (uMol/Kg),Silicate (uMol/Kg),Nitrate (uMol/Kg),DIC pipette volume (ml),DIC set end point (cpm),DIC pipette temp sample (C),DIC background (cpm),DIC total time (s),DIC total counts,DIC cell Number (sequential),Sample Bottle temp (C),TA pipette vol (ml),TA cell temp (C),TA Acid Batch,TA Acid conc (Mol),TA Acid density (Kg/l),salinity_availability,ctd_temp_availability,Pressure_CTD,sampling_date,Longitude,Latitude,crm_batch,DIC_certified_umolkg,TA_certified_umolkg,sample_temp_flag,sample_temperature_alternative,analysis_datetime,netdiccounts,diccounts_volcorr,dic_sw_density,dicpipmass,dic_crm_pip_umol,dic_crm_counts_per_umol,dic_crm_counts_per_umol_mean_allcells,dic_crm_counts_per_umol_std_allcells,dic_sample_pip_umol_allcells,dic_sample_umol_per_l_allcells,dic_sample_umol_per_kg_allcells,dic_crm_counts_per_umol_mean_percell,dic_crm_counts_per_umol_std_percell,dic_sample_pip_umol,dic_sample_umol_per_l,dic_sample_umol_per_kg,dic_driftcorr_flag,dic_crm_counts_per_umol_driftcorr,dic_sample_pip_umol_driftcorr,dic_sample_umol_per_l_driftcorr,dic_sample_umol_per_kg_driftcorr,ta_acid_batch_number,dic_for_ta,file_name,salinity,analyte_volume,alkalinity_certified,analysis_batch,dic,file_path,total_silicate,total_phosphate,analyte_mass,file_good,titrant_molinity_here,reference_good,titrant_molinity,titrant_molinity_std_batch,alkalinity_umolkg,emf0,pH_initial,temperature_initial,alkalinity_offset
0000_081_11_200_1_1, ,,,3,2024-02-10 00:00:00,171032,0,81,11,1,1,1,200,0.1242,34.5982,0.0,0.0,,21.8442,50,0.0,31,441.0,243825.0,14,24.33,96.7556,24.92,12.0,,,1.0,1.0,206.418,2024-02-10 00:00:00,-50.88078,-64.47926,,,,,,2024-02-10 17:10:32,243597.15,243645.86943,1023.2409437713708,22.351879823930584,,,4843.449614233142,7.070748958313954,50.29414351377917,2302.402629246169,2250.1079958354458,4839.836992678262,2.0557606108709288,50.331684800235095,2304.1212221200635,2251.787554188105,0,,,,,3.0,2251.787554188105,0000_081_11_200_1_1.dat,34.5982,96.7556,,3.0,2251.787554188105,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898801791344652,True,,False,0.09962245486187186,9.247947317207812e-05,2342.9394044120963,649.2462318035076,7.670497919535623,24.89,
0000_081_10_280_1_1, ,,,3,2024-02-10 00:00:00,173716,0,81,10,1,1,1,280,0.6846,34.6722,0.0,0.0,,21.8442,50,0.0,39,273.0,244128.0,14,24.39,96.7556,24.98,12.0,,,1.0,1.0,287.385,2024-02-10 00:00:00,-50.8811,-64.48008,,,,,,2024-02-10 17:37:16,243950.55,243999.34011,1023.2790154962424,22.352711470303017,,,4843.449614233142,7.070748958313954,50.36710803868338,2305.742853420284,2253.2885151584064,4839.836992678262,2.0557606108709288,50.40470378838173,2307.463939552912,2254.970447560581,0,,,,,3.0,2254.970447560581,0000_081_10_280_1_1.dat,34.6722,96.7556,,3.0,2254.970447560581,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09899137751878169,True,,False,0.09962245486187186,9.247947317207812e-05,2346.927254370984,649.3755123853098,7.666769998220733,24.96,
0000_081_9_350_1_1, ,,,3,2024-02-10 00:00:00,180940,0,81,9,1,1,1,350,0.7074,34.6858,0.0,0.0,,21.8442,50,0.0,12,338.0,244621.0,14,24.32,96.7556,25.01,12.0,,,1.0,1.0,359.198,2024-02-10 00:00:00,-50.88134,-64.48054,,,,,,2024-02-10 18:09:40,244553.4,244602.31068,1023.3101951942766,22.35339256586282,,,4843.449614233142,7.070748958313954,50.49157511236336,2311.4407994965877,2258.7880100791504,4839.836992678262,2.0557606108709288,50.52926376858602,2313.166138773039,2260.474047494349,0,,,,,3.0,2260.474047494349,0000_081_9_350_1_1.dat,34.6858,96.7556,,3.0,2260.474047494349,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989917850371603,True,,False,0.09962245486187186,9.247947317207812e-05,2349.4736209969265,649.1941710129098,7.662981257145975,24.98,
0000_081_8_750_1_1, ,,,3,2024-02-10 00:00:00,183612,0,81,8,1,1,1,750,0.4831,34.6853,0.0,0.0,,21.8442,50,0.0,23,475.0,244993.0,14,24.44,96.7556,24.82,12.0,,,1.0,1.0,761.566,2024-02-10 00:00:00,-50.8826,-64.48224,,,,,,2024-02-10 18:36:12,244810.91666666663,244859.87885,1023.2739782342884,22.35260143534544,,,4843.449614233142,7.070748958313954,50.54474314076813,2313.874764961323,2261.2465617019134,4839.836992678262,2.0557606108709288,50.58247148344423,2315.6019210336945,2262.9344342649897,0,,,,,3.0,2262.9344342649897,0000_081_8_750_1_1.dat,34.6853,96.7556,,3.0,2262.9344342649897,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989973115104135,True,,False,0.09962245486187186,9.247947317207812e-05,2353.7223463074483,648.779107841697,7.671290662812397,24.79,
0000_081_7_1250_1_1, ,,,3,2024-02-10 00:00:00,190250,0,81,7,1,1,1,1250,0.2466,34.6773,0.0,0.0,,21.8442,50,0.0,11,293.0,244668.0,14,24.37,96.7556,24.77,12.0,,,1.0,1.0,1269.681,2024-02-10 00:00:00,-50.88408,-64.48414,,,,,,2024-02-10 19:02:50,244614.28333333333,244663.20619,1023.2888462022248,22.35292621421064,,,4843.449614233142,7.070748958313954,50.50414535427408,2312.0162493602,2259.3974887353493,4839.836992678262,2.0557606108709288,50.54184339335963,2313.7420181723123,2261.0839810864754,0,,,,,3.0,2261.0839810864754,0000_081_7_1250_1_1.dat,34.6773,96.7556,,3.0,2261.0839810864754,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989978940555494,True,,False,0.09962245486187186,9.247947317207812e-05,2354.214834632793,648.7723268051758,7.679391204487958,24.75,
0000_081_6_1750_1_1, ,,,3,2024-02-10 00:00:00,192937,0,81,6,1,1,1,1750,0.0378,34.6674,0.0,0.0,,21.8442,50,0.0,0,275.0,244040.0,14,24.44,96.7556,24.79,12.0,,,1.0,1.0,1779.106,2024-02-10 00:00:00,-50.88642,-64.48698,,,,,,2024-02-10 19:29:37,244040.0,244088.808,1023.2604392841284,22.352305687810357,,,4843.449614233142,7.070748958313954,50.385576280767935,2306.588306313252,2254.1556555503485,4839.836992678262,2.0557606108709288,50.42318581580028,2308.3100235211305,2255.838235216072,0,,,,,3.0,2255.838235216072,0000_081_6_1750_1_1.dat,34.6674,96.7556,,3.0,2255.838235216072,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09899658629276392,True,,False,0.09962245486187186,9.247947317207812e-05,2351.105577999481,648.9891252784128,7.692484028604802,24.77,
8888_208_1100_0_1_1, ,,,3,2024-02-10 00:00:00,195647,8888,208,1100,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,7,465.0,222753.0,14,24.54,96.7556,24.71,12.0,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-10 19:56:47,222698.75,222743.28975,1022.0759214832208,22.32643084406377,45.984856552284384,4842.8714732815015,4843.449614233142,7.070748958313954,45.97936754530679,2104.877612606861,2059.414147583376,4839.836992678262,2.0557606108709288,46.013688133897936,2106.448765983553,2060.951365458945,0,,,,,3.0,2059.66,8888_208_1100_0_1_1.dat,33.14,96.7556,2215.76,3.0,2059.66,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,3.3,0.58,0.09888694806810468,True,0.0997185988876581,True,0.09962245486187186,9.247947317207812e-05,2213.6645543723253,648.4393604558659,7.873539292174678,24.7,-2.0954456276749625
8888_208_1100_0_1_2, ,,,3,2024-02-10 00:00:00,202327,8888,208,1100,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,0,309.0,222562.0,14,24.55,96.7556,24.8,12.0,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-10 20:23:27,222562.0,222606.5124,1022.0729424592362,22.326365769668044,45.98472252115448,4839.91177499471,4843.449614233142,7.070748958313954,45.95113353630664,2103.5850951880425,2058.1555462436486,4839.836992678262,2.0557606108709288,45.98543305005795,2105.155283785076,2059.691824655692,0,,,,,3.0,2059.66,8888_208_1100_0_1_2.dat,33.14,96.7556,2215.76,3.0,2059.66,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,3.3,0.58,0.09888434019109728,True,0.0997194395275151,True,0.09962245486187186,9.247947317207812e-05,2213.6431710886845,648.5683571893126,7.875785331872851,24.79,-2.116828911315679
0000_081_6_1750_2_1, ,,,3,2024-02-10 00:00:00,210618,0,81,6,2,1,1,1750,0.0378,34.6674,0.0,0.0,,21.8442,50,0.0,21,504.0,244400.0,14,24.61,96.7556,24.89,12.0,,,1.0,1.0,1779.106,2024-02-10 00:00:00,-50.88642,-64.48698,,,,,,2024-02-10 21:06:18,244223.6,244272.44472,1023.2094783625842,22.351192487247964,,,4843.449614233142,7.070748958313954,50.4234831476961,2308.323635001332,2255.963889911656,4839.836992678262,2.0557606108709288,50.46112097772366,2310.0466475185017,2257.6478193059843,0,,,,,3.0,2257.6478193059843,0000_081_6_1750_2_1.dat,34.6674,96.7556,,3.0,2257.6478193059843,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09899366351536305,True,,False,0.09962245486187186,9.247947317207812e-05,2351.1443285771165,648.7705232097188,7.685161156360758,24.87,
0000_081_6_1750_3_1, ,,,3,2024-02-10 00:00:00,214845,0,81,6,3,1,1,1750,0.0378,34.6674,0.0,0.0,,21.8442,50,0.0,61,291.0,244470.0,14,24.5,96.7556,24.98,12.0,,,1.0,1.0,1779.106,2024-02-10 00:00:00,-50.88642,-64.48698,,,,,,2024-02-10 21:48:45,244174.15,244222.98483,1023.2424789561368,22.351913358813643,,,4843.449614233142,7.070748958313954,50.413273482284346,2307.85624936067,2255.4343636271187,4839.836992678262,2.0557606108709288,50.45090369146488,2309.5789130050484,2257.117897764732,0,,,,,3.0,2257.117897764732,0000_081_6_1750_3_1.dat,34.6674,96.7556,,3.0,2257.117897764732,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989913198580715,True,,False,0.09962245486187186,9.247947317207812e-05,2353.4744068579344,649.2330451317251,7.686701287738063,24.95,
0000_081_5_2250_1_1, ,,,3,2024-02-10 00:00:00,221737,0,81,5,1,1,1,2250,-0.1041,34.6607,0.0,0.0,,21.8442,50,0.0,9,429.0,244071.0,14,24.53,96.7556,24.93,12.0,,,1.0,1.0,2267.873,2024-02-10 00:00:00,-50.888,-64.48868,,,,,,2024-02-10 22:17:37,244006.65,244055.45133,1023.2284213840863,22.351606282398254,,,4843.449614233142,7.070748958313954,50.37869069246699,2306.2730927416424,2253.9181325925497,4839.836992678262,2.0557606108709288,50.41629508785832,2307.99457466322,2255.600534962931,0,,,,,3.0,2255.600534962931,0000_081_5_2250_1_1.dat,34.6607,96.7556,,3.0,2255.600534962931,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09899170938517836,True,,False,0.09962245486187186,9.247947317207812e-05,2351.212734063516,649.0687073587205,7.688391337558302,24.92,
0000_081_4_2750_1_1, ,,,3,2024-02-10 00:00:00,224434,0,81,4,1,1,1,2750,-0.2164,34.6561,0.0,0.0,,21.8442,50,0.0,0,271.0,243776.0,14,24.39,96.7556,24.89,12.0,,,1.0,1.0,2793.694,2024-02-10 00:00:00,-50.88964,-64.49064,,,,,,2024-02-10 22:44:34,243776.0,243824.7552,1023.2668370193908,22.35244544121898,,,4843.449614233142,7.070748958313954,50.33106967472744,2304.0930624480384,2251.703054463765,4839.836992678262,2.0557606108709288,50.36863852414575,2305.812917119681,2253.3838034232967,0,,,,,3.0,2253.3838034232967,0000_081_4_2750_1_1.dat,34.6561,96.7556,,3.0,2253.3838034232967,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09899225174551085,True,,False,0.09962245486187186,9.247947317207812e-05,2351.7043593350986,648.976132396903,7.6946771659246345,24.89,
0000_081_3_2957_1_1, ,,,3,2024-02-10 00:00:00,231914,0,81,3,1,1,1,2957,-0.672,34.6216,0.0,0.0,,21.8442,50,0.0,0,261.0,243004.0,14,24.42,96.7556,24.89,12.0,,,1.0,1.0,3007.829,2024-02-10 00:00:00,-50.89036,-64.49142,,,,,,2024-02-10 23:19:14,243004.0,243052.6008,1023.2317776305516,22.3516795969173,,,4843.449614233142,7.070748958313954,50.17167914494235,2296.7963644785505,2244.6491740093634,4839.836992678262,2.0557606108709288,50.20912901976205,2298.5107726427177,2246.3246577088016,0,,,,,3.0,2246.3246577088016,0000_081_3_2957_1_1.dat,34.6216,96.7556,,3.0,2246.3246577088016,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898972897902486,True,,False,0.09962245486187186,9.247947317207812e-05,2345.1233450344703,648.8715995266948,7.692909542331646,24.89,
0000_081_3_2957_2_1, ,,,3,2024-02-10 00:00:00,235015,0,81,3,2,1,1,2957,-0.672,34.6216,0.0,0.0,,21.8442,50,0.0,0,354.0,243303.0,14,24.37,96.7556,24.83,12.0,,,1.0,1.0,3007.829,2024-02-10 00:00:00,-50.89036,-64.49142,,,,,,2024-02-10 23:50:15,243303.0,243351.6606,1023.2467120803456,22.352005828025487,,,4843.449614233142,7.070748958313954,50.23341200557155,2299.6224171895306,2247.3782618017967,4839.836992678262,2.0557606108709288,50.270907959931385,2301.338934817086,2249.0557825866576,0,,,,,3.0,2249.0557825866576,0000_081_3_2957_2_1.dat,34.6216,96.7556,,3.0,2249.0557825866576,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09899265268581334,True,,False,0.09962245486187186,9.247947317207812e-05,2345.7003743550576,649.112362136932,7.702300919911749,24.79,
0000_081_3_2957_3_1, ,,,3,2024-02-11 00:00:00,2619,0,81,3,3,1,1,2957,-0.672,34.6216,0.0,0.0,,21.8442,50,0.0,39,364.0,243582.0,14,24.58,96.7556,24.92,12.0,,,1.0,1.0,3007.829,2024-02-10 00:00:00,-50.89036,-64.49142,,,,,,2024-02-11 00:26:19,243345.4,243394.06908,1023.1838554915796,22.350632776129167,,,4843.449614233142,7.070748958313954,50.24216609684472,2300.023168476974,2247.907994376972,4839.836992678262,2.0557606108709288,50.27966858556075,2301.7399852391363,2249.585910572529,0,,,,,3.0,2249.585910572529,0000_081_3_2957_3_1.dat,34.6216,96.7556,,3.0,2249.585910572529,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898885039463037,True,,False,0.09962245486187186,9.247947317207812e-05,2344.3458079644765,649.0248054663026,7.694412257703507,24.92,
0000_081_1_3040_1_1, ,,,3,2024-02-11 00:00:00,5513,0,81,1,1,1,1,3040,-0.8314,34.6126,0.0,0.0,,21.8442,50,0.0,43,468.0,243137.0,14,24.52,96.7556,24.88,12.0,,,1.0,1.0,3060.586,2024-02-10 00:00:00,-50.89084,-64.49202,,,,,,2024-02-11 00:55:13,242801.6,242850.16032,1023.1950437203149,22.3508771740353,,,4843.449614233142,7.070748958313954,50.12989074697797,2294.8833441818865,2242.860105965468,4839.836992678262,2.0557606108709288,50.16730942949358,2296.5963244016066,2244.534254242704,0,,,,,3.0,2244.534254242704,0000_081_1_3040_1_1.dat,34.6126,96.7556,,3.0,2244.534254242704,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09899082593623725,True,,False,0.09962245486187186,9.247947317207812e-05,2342.8144279108037,648.9370169459849,7.699574635267034,24.83,
0000_081_1_3040_2_1, ,,,3,2024-02-11 00:00:00,12144,0,81,1,2,1,1,3040,-0.8314,34.6126,0.0,0.0,,21.8442,50,0.0,44,343.0,242968.0,14,24.6,96.7556,24.74,12.0,,,1.0,1.0,3060.586,2024-02-10 00:00:00,-50.89084,-64.49202,,,,,,2024-02-11 01:21:44,242716.46666666667,242765.00996,1023.1710459512714,22.35035296196876,,,4843.449614233142,7.070748958313954,50.11231374295936,2294.0786910465645,2242.1262799844903,4839.836992678262,2.0557606108709288,50.149719305391855,2295.7910706453818,2243.7998805086586,0,,,,,3.0,2243.7998805086586,0000_081_1_3040_2_1.dat,34.6126,96.7556,,3.0,2243.7998805086586,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09899403648435155,True,,False,0.09962245486187186,9.247947317207812e-05,2342.0813853416366,648.3809179252171,7.697543016306779,24.72,
0000_081_1_3040_3_1, ,,,3,2024-02-11 00:00:00,14850,0,81,1,3,1,1,3040,-0.8314,34.6126,0.0,0.0,,21.8442,50,0.0,0,350.0,242907.0,14,24.44,96.7556,24.85,12.0,,,1.0,1.0,3060.586,2024-02-10 00:00:00,-50.89084,-64.49202,,,,,,2024-02-11 01:48:50,242907.0,242955.5814,1023.2189912866208,22.3514002894632,,,4843.449614233142,7.070748958313954,50.15165209651081,2295.8795513917107,2243.7812149135493,4839.836992678262,2.0557606108709288,50.18908702244959,2297.5932752149124,2245.456050738329,0,,,,,3.0,2245.456050738329,0000_081_1_3040_3_1.dat,34.6126,96.7556,,3.0,2245.456050738329,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09899141035264211,True,,False,0.09962245486187186,9.247947317207812e-05,2343.476950996349,649.1248928113597,7.701786838231354,24.81,
3333_202402090716_1_7_1_1, ,,,3,2024-02-11 00:00:00,22135,3333,202402090716,1,1,1,1,7,-1.130493,33.3112,0.0,0.0,,21.8442,50,0.0,25,380.0,232621.0,14,24.42,96.7556,24.67,12.0,,,1.0,1.0,,2024-02-09 07:16:00,-49.69389,-64.52269,,,,,,2024-02-11 02:21:35,232462.66666666663,232509.1592,1022.2409972208636,22.33003679149199,,,4843.449614233142,7.070748958313954,47.995268905769805,2197.16304125442,2149.359150364525,4839.836992678262,2.0557606108709288,48.03109423278878,2198.803079663653,2150.9635062979023,0,,,,,3.0,2150.9635062979023,3333_202402090716_1_7_1_1.dat,33.3112,96.7556,,3.0,2150.9635062979023,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989017757156059,True,,False,0.09962245486187186,9.247947317207812e-05,2258.170718994397,647.9919578726789,7.736903383202232,24.62,
3333_202402090716_1_7_2_1, ,,,3,2024-02-11 00:00:00,25015,3333,202402090716,1,2,1,1,7,-1.130493,33.3112,0.0,0.0,,21.8442,50,0.0,48,398.0,232550.0,14,24.47,96.7556,24.79,12.0,,,1.0,1.0,,2024-02-09 07:16:00,-49.69389,-64.52269,,,,,,2024-02-11 02:50:15,232231.6,232278.04632,1022.2261302445912,22.3297120342889,,,4843.449614233142,7.070748958313954,47.94756186118992,2194.9790727602717,2147.253927303808,4839.836992678262,2.0557606108709288,47.98335157802247,2196.6174809799613,2148.856711825954,0,,,,,3.0,2148.856711825954,3333_202402090716_1_7_2_1.dat,33.3112,96.7556,,3.0,2148.856711825954,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09889772182667904,True,,False,0.09962245486187186,9.247947317207812e-05,2257.2476991213057,648.4741681091512,7.734886538186981,24.76,
8888_208_0988_0_1_1, ,,,3,2024-02-11 00:00:00,32614,8888,208,988,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,10,260.0,222548.0,14,24.29,96.7556,24.79,12.0,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-11 03:26:14,222504.66666666663,222549.1676,1022.1501399275764,22.328052086605968,45.98819576069885,4838.299545919942,4843.449614233142,7.070748958313954,45.93929624307562,2103.043198793072,2057.4699514712006,4839.836992678262,2.0557606108709288,45.97358692106226,2104.612982899912,2059.0057181316165,0,,,,,3.0,2059.66,8888_208_0988_0_1_1.dat,33.14,96.7556,2215.76,3.0,2059.66,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,3.3,0.58,0.09888521016945905,True,0.09973391763843847,True,0.09962245486187186,9.247947317207812e-05,2213.33123895795,648.4271202756405,7.869427571229352,24.76,-2.428761042050155
8888_0208_1219_0_1_1, ,,,3,2024-02-11 00:00:00,110922,8888,208,1219,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,33,290.0,222733.0,15,24.5,96.7556,24.87,12.0,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-11 11:09:22,222573.5,222618.0147,1022.0878296750147,22.32669096898696,45.98539232118368,4840.091358695859,4843.449614233142,7.070748958313954,45.95350787710007,2103.6937895230803,2058.231913584154,4846.761656043879,5.937688073640892,45.9221054789134,2102.256227232556,2056.825417734397,0,4840.083487159689,45.985467108257055,2105.156842926592,2059.6633496711843,3.0,2059.66,8888_0208_1219_0_1_1.dat,33.14,96.7556,2215.76,3.0,2059.66,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,3.3,0.58,0.09888288870372387,True,0.09962791467404601,True,0.09962245486187186,9.247947317207812e-05,2215.6407447889287,648.638946852044,7.87006141305628,24.84,-0.11925521107150416
8888_0208_1219_0_1_2, ,,,3,2024-02-11 00:00:00,113556,8888,208,1219,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,45,383.0,222822.0,15,24.58,96.7556,24.89,12.0,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-11 11:35:56,222534.75,222579.25695,1022.0640006466928,22.32617044292649,45.98432021447797,4839.361525016866,4843.449614233142,7.070748958313954,45.9455073809483,2103.32753687241,2057.9215543660343,4846.761656043879,5.937688073640892,45.914110449912606,2101.8902248611807,2056.515270600713,0,4840.430292000994,45.974166876805896,2104.6395325443777,2059.205227082359,3.0,2059.66,8888_0208_1219_0_1_2.dat,33.14,96.7556,2215.76,3.0,2059.66,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,3.3,0.58,0.09888143531328837,True,0.09959757880352983,True,0.09962245486187186,9.247947317207812e-05,2216.3034783421726,648.6536418369008,7.87354009395831,24.89,0.5434783421724205
0000_087_23_2_1_1, ,,,3,2024-02-11 00:00:00,120343,0,87,23,1,1,1,2,-1.6406,33.3028,0.0,0.0,,21.8442,50,0.0,26,367.0,232414.0,15,24.4,96.7556,24.85,12.0,,,1.0,1.0,2.015,2024-02-11 00:00:00,-52.71384,-64.5534,,,,,,2024-02-11 12:03:43,232254.96666666667,232301.41766,1022.2405894333872,22.3300278837008,,,4843.449614233142,7.070748958313954,47.95238624639628,2195.199927046826,2147.4396044707955,4846.761656043879,5.937688073640892,47.91961791169291,2193.699833900665,2145.9721484123424,0,4840.792979372665,47.978702591980166,2196.404656246517,2148.6181227297493,3.0,2145.9721484123424,0000_087_23_2_1_1.dat,33.3028,96.7556,,3.0,2145.9721484123424,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09889507544105788,True,,False,0.09962245486187186,9.247947317207812e-05,2258.815480296159,648.6917104055373,7.742782534300764,24.83,
0000_087_22_9_1_1, ,,,3,2024-02-11 00:00:00,123218,0,87,22,1,1,1,9,-1.6446,33.3009,0.0,0.0,,21.8442,50,0.0,19,452.0,232694.0,15,24.59,96.7556,24.92,12.0,,,1.0,1.0,2.018,2024-02-11 00:00:00,-52.71388,-64.55344,,,,,,2024-02-11 12:32:18,232550.86666666667,232597.37684,1022.182586378823,22.328760853376284,,,4843.449614233142,7.070748958313954,48.013479067333336,2197.996679545753,2150.297519088406,4846.761656043879,5.937688073640892,47.98066898475961,2196.494675234598,2148.828110069733,0,4841.1661100519705,48.03612629275598,2199.0334410395426,2151.3117816160643,3.0,2148.828110069733,0000_087_22_9_1_1.dat,33.3009,96.7556,,3.0,2148.828110069733,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09889231796807767,True,,False,0.09962245486187186,9.247947317207812e-05,2259.08383544594,648.8367693344882,7.7402662443980645,24.92,
0000_087_20_17_1_1, ,,,3,2024-02-11 00:00:00,125906,0,87,20,1,1,1,17,-1.6399,33.3027,0.0,0.0,,21.8442,50,0.0,8,373.0,232401.0,15,24.4,96.7556,,12.0,,,1.0,1.0,17.48,2024-02-11 00:00:00,-52.71424,-64.55366,,,,,,2024-02-11 12:59:06,232351.26666666663,232397.73692,1022.2405138497342,22.330026232636364,,,4843.449614233142,7.070748958313954,47.97226876973605,2196.11012395675,2148.330157338658,4846.761656043879,5.937688073640892,47.93948684828069,2194.6094088261725,2146.8620927195734,0,4841.515960858029,47.991428417286194,2196.987228522271,2149.188179060198,3.0,2146.8620927195734,0000_087_20_17_1_1.dat,33.3027,96.7556,,3.0,2146.8620927195734,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,,True,,False,0.09962245486187186,9.247947317207812e-05,,,,,
0000_087_20_17_2_1, ,,,3,2024-02-11 00:00:00,133000,0,87,20,2,1,1,17,-1.6399,33.3027,0.0,0.0,,21.8442,50,0.0,16,292.0,171096.0,15,24.12,96.7556,24.84,12.0,,,1.0,1.0,17.48,2024-02-11 00:00:00,-52.71424,-64.55366,,,,,,2024-02-11 13:30:00,171018.13333333333,171052.33696,1022.3233554681196,22.3318358415167,,,4843.449614233142,7.070748958313954,35.309159164322274,1616.4088940918996,1581.113143357416,4846.761656043879,5.937688073640892,35.2850305977136,1615.304318661869,1580.0326873313236,0,4841.919333615748,35.32031856582459,1616.919757456194,1581.6128515579203,3.0,1580.0326873313236,0000_087_20_17_2_1.dat,33.3027,96.7556,,3.0,1580.0326873313236,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09889564921887746,True,,False,0.09962245486187186,9.247947317207812e-05,2255.747546181974,648.7089008381427,7.742110616392232,24.81,
0000_087_19_30_1_1, ,,,3,2024-02-11 00:00:00,135747,0,87,19,1,1,1,30,-1.643,33.3061,0.0,0.0,,21.8442,50,0.0,53,492.0,233107.0,15,24.6,96.7556,25.08,12.0,,,1.0,1.0,17.467,2024-02-11 00:00:00,-52.71428,-64.5537,,,,,,2024-02-11 13:57:47,232672.4,232718.93448,1022.1835302420106,22.328781471312528,,,4843.449614233142,7.070748958313954,48.0385713761242,2199.1453738806727,2151.419298802444,4846.761656043879,5.937688073640892,48.00574414668381,2197.64258460753,2149.9491232139294,0,4842.282020987419,48.05015465674062,2199.6756418976483,2151.938058889343,3.0,2149.9491232139294,0000_087_19_30_1_1.dat,33.3061,96.7556,,3.0,2149.9491232139294,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09888831975672206,True,,False,0.09962245486187186,9.247947317207812e-05,2263.501534323647,649.0580252478968,7.7351658932216685,25.07,
