Sample Name,Comments,DIC flag,TA flag,Analysis Type,Date (analysis),Time (analysis),Station,Cast,Niskin,Replicate (diff bottle),Repeat(same bottle),No. Of Repeats,Depth (m),CTD Temp (C),Salinity,Phosphate (uMol/Kg),Silicate (uMol/Kg),Nitrate (uMol/Kg),DIC pipette volume (ml),DIC set end point (cpm),DIC pipette temp sample (C),DIC background (cpm),DIC total time (s),DIC total counts,DIC cell Number (sequential),Sample Bottle temp (C),TA pipette vol (ml),TA cell temp (C),TA Acid Batch,TA Acid conc (Mol),TA Acid density (Kg/l),salinity_availability,ctd_temp_availability,Pressure_CTD,sampling_date,Longitude,Latitude,crm_batch,DIC_certified_umolkg,TA_certified_umolkg,sample_temp_flag,sample_temperature_alternative,analysis_datetime,netdiccounts,diccounts_volcorr,dic_sw_density,dicpipmass,dic_crm_pip_umol,dic_crm_counts_per_umol,dic_crm_counts_per_umol_mean_allcells,dic_crm_counts_per_umol_std_allcells,dic_sample_pip_umol_allcells,dic_sample_umol_per_l_allcells,dic_sample_umol_per_kg_allcells,dic_crm_counts_per_umol_mean_percell,dic_crm_counts_per_umol_std_percell,dic_sample_pip_umol,dic_sample_umol_per_l,dic_sample_umol_per_kg,dic_driftcorr_flag,dic_crm_counts_per_umol_driftcorr,dic_sample_pip_umol_driftcorr,dic_sample_umol_per_l_driftcorr,dic_sample_umol_per_kg_driftcorr,ta_acid_batch_number,dic_for_ta,file_name,salinity,analyte_volume,alkalinity_certified,analysis_batch,dic,file_path,total_silicate,total_phosphate,analyte_mass,file_good,titrant_molinity_here,reference_good,titrant_molinity,titrant_molinity_std_batch,alkalinity_umolkg,emf0,pH_initial,temperature_initial,alkalinity_offset,vindta,cell_colours,station_cast_niskin_depth,dic_umolkg_sample_replicate_mean,dic_umolkg_sample_replicate_std,ta_umolkg_sample_replicate_mean,ta_umolkg_sample_replicate_std,dic_sample_umol_per_kg_final,ta_sample_umol_per_kg_final
0000_081_21_9_1_1, ,2,2,3,2024-02-10 00:00:00,132220,0,81,21,1,1,1,9,-1.695,33.51,0.0,0.0,,21.8442,50,0.0,72,358.0,234122.0,14,24.52,96.7556,24.88,12.0,,,1.0,1.0,8.843,2024-02-10 00:00:00,-50.88142,-64.47658,,,,,,2024-02-10 13:22:20,233692.4,233739.13848,1022.3614810572884,22.33266866451162,,,4843.449614233142,7.070748958313954,48.24916508128066,2208.7860888144523,2160.474675288244,4839.836992678262,2.0557606108709288,48.28517992517753,2210.434803067978,2162.087328233482,0,,,,,3.0,2162.087328233482,0000_081_21_9_1_1.dat,33.51,96.7556,,3.0,2162.087328233482,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989093447382279,True,,False,0.0996224548618718,9.247947317207812e-05,2270.954739391549,648.6005002664667,7.721544517543595,24.86,,Lucy,firebrick,0_81_21_9,,,,,2162.1,2271.0
0000_081_19_15_1_1, ,2,2,3,2024-02-10 00:00:00,135035,0,81,19,1,1,1,15,-1.6912,33.5128,0.0,0.0,,21.8442,50,0.0,29,382.0,234124.0,14,24.48,96.7556,24.93,12.0,,,1.0,1.0,15.42,2024-02-10 00:00:00,-50.88124,-64.47688,,,,,,2024-02-10 13:50:35,233939.36666666667,233986.15454,1022.375518882506,22.33297530957324,,,4843.449614233142,7.070748958313954,48.30015491008799,2211.1203390413925,2162.728173947502,4839.836992678262,2.0557606108709288,48.33620781455486,2212.77079565994,2164.342508982003,0,,,,,3.0,2164.342508982003,0000_081_19_15_1_1.dat,33.5128,96.7556,,3.0,2164.342508982003,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989078013140269,True,,False,0.0996224548618718,9.247947317207812e-05,2272.770054286924,648.9376182444353,7.723372560331472,24.92,,Lucy,firebrick,0_81_19_15,,,,,2164.3,2272.8
0000_081_18_23_1_1, ,2,2,3,2024-02-10 00:00:00,142016,0,81,18,1,1,1,23,-1.6888,33.5157,0.0,0.0,,21.8442,50,0.0,11,269.0,234457.0,14,24.27,96.7556,24.89,12.0,,,1.0,1.0,23.8,2024-02-10 00:00:00,-50.88108,-64.47718,,,,,,2024-02-10 14:20:16,234407.6833333333,234454.56487,1022.4400930081006,22.334385879687552,,,4843.449614233142,7.070748958313954,48.39684563755844,2215.546718925776,2166.9208143114383,4839.836992678262,2.0557606108709288,48.4329707153251,2217.2004795472067,2168.538278877568,0,,,,,3.0,2168.538278877568,0000_081_18_23_1_1.dat,33.5157,96.7556,,3.0,2168.538278877568,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989088876053215,True,,False,0.0996224548618718,9.247947317207812e-05,2285.4438718857405,649.0215820571061,7.720810316920209,24.89,,Lucy,firebrick,0_81_18_23,,,,,2168.5,2285.4
0000_081_15_35_1_1, ,2,2,3,2024-02-10 00:00:00,144817,0,81,15,1,1,1,35,-1.5773,34.2195,0.0,0.0,,21.8442,50,0.0,44,454.0,238928.0,14,24.19,96.7556,24.89,12.0,,,1.0,1.0,35.954,2024-02-10 00:00:00,-50.88086,-64.47764,,,,,,2024-02-10 14:48:17,238595.06666666668,238642.78568,1022.9960885228098,22.34653115690996,,,4843.449614233142,7.070748958313954,49.261391295477154,2255.124531705311,2204.431235862959,4839.836992678262,2.0557606108709288,49.29816169999422,2256.8078345736726,2206.076699503776,0,,,,,3.0,2206.076699503776,0000_081_15_35_1_1.dat,34.2195,96.7556,,3.0,2206.076699503776,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989603296001009,True,,False,0.0996224548618718,9.247947317207812e-05,2316.56134337943,648.9600770527478,7.709624439690825,24.89,,Lucy,firebrick,0_81_15_35,,,,,2206.1,2316.6
0000_081_14_53_1_1, ,2,2,3,2024-02-10 00:00:00,151503,0,81,14,1,1,1,53,-1.7422,34.3358,0.0,0.0,,21.8442,50,0.0,35,403.0,240891.0,14,24.52,96.7556,24.86,12.0,,,1.0,1.0,55.044,2024-02-10 00:00:00,-50.8808,-64.47794,,,,,,2024-02-10 15:15:03,240655.91666666663,240704.04785,1022.9857349988092,22.346304992461,,,4843.449614233142,7.070748958313954,49.68688348888077,2274.6030291281336,2223.4943766158976,4839.836992678262,2.0557606108709288,49.723971495472384,2276.3008714199823,2225.154069643632,0,,,,,3.0,2225.154069643632,0000_081_14_53_1_1.dat,34.3358,96.7556,,3.0,2225.154069643632,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989708769880171,True,,False,0.0996224548618718,9.247947317207812e-05,2325.7993150558323,648.8855076770008,7.69906633315941,24.82,,Lucy,firebrick,0_81_14_53,,,,,2225.2,2325.8
0000_081_13_100_1_1, ,2,2,3,2024-02-10 00:00:00,155005,0,81,13,1,1,1,100,-1.7392,34.3731,0.0,0.0,,21.8442,50,0.0,30,406.0,241292.0,14,24.47,96.7556,24.89,12.0,,,1.0,1.0,102.123,2024-02-10 00:00:00,-50.8808,-64.47842,,,,,,2024-02-10 15:50:05,241089.0,241137.2178,1023.0288955811884,22.3472478008546,,,4843.449614233142,7.070748958313954,49.77629978673193,2278.6963947744453,2227.401791500625,4839.836992678262,2.0557606108709288,49.81345453673772,2280.3972924958443,2229.064401157836,0,,,,,3.0,2229.064401157836,0000_081_13_100_1_1.dat,34.3731,96.7556,,3.0,2229.064401157836,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989724361701939,True,,False,0.0996224548618718,9.247947317207812e-05,2325.40955700255,648.7856895157001,7.690853451414608,24.86,,Lucy,firebrick,0_81_13_100,,,,,2229.1,2325.4
0000_081_12_150_1_1, ,2,2,3,2024-02-10 00:00:00,162056,0,81,12,1,1,1,150,-0.7302,34.4942,0.0,0.0,,21.8442,50,0.0,21,396.0,242379.0,14,24.32,96.7556,24.87,12.0,,,1.0,1.0,151.908,2024-02-10 00:00:00,-50.88078,-64.47884,,,,,,2024-02-10 16:20:56,242240.4,242288.84808,1023.1652519907212,22.35022639753572,,,4843.449614233142,7.070748958313954,50.01402291625856,2289.5790606320465,2237.7412213494617,4839.836992678262,2.0557606108709288,50.05135511102191,2291.288081551254,2239.4115487143545,0,,,,,3.0,2239.4115487143545,0000_081_12_150_1_1.dat,34.4942,96.7556,,3.0,2239.4115487143545,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989833355430424,True,,False,0.0996224548618718,9.247947317207812e-05,2334.4794910294127,649.0187025369554,7.682109672477831,24.79,,Lucy,firebrick,0_81_12_150,,,,,2239.4,2334.5
0000_081_11_200_1_1, ,2,2,3,2024-02-10 00:00:00,171032,0,81,11,1,1,1,200,0.1242,34.5982,0.0,0.0,,21.8442,50,0.0,31,441.0,243825.0,14,24.33,96.7556,24.92,12.0,,,1.0,1.0,206.418,2024-02-10 00:00:00,-50.88078,-64.47926,,,,,,2024-02-10 17:10:32,243597.15,243645.86943,1023.2409437713708,22.351879823930584,,,4843.449614233142,7.070748958313954,50.29414351377917,2302.402629246169,2250.1079958354458,4839.836992678262,2.0557606108709288,50.331684800235095,2304.1212221200635,2251.787554188105,0,,,,,3.0,2251.787554188105,0000_081_11_200_1_1.dat,34.5982,96.7556,,3.0,2251.787554188105,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989880179134465,True,,False,0.0996224548618718,9.247947317207812e-05,2342.9394044120963,649.2462318035076,7.670497919535623,24.89,,Lucy,firebrick,0_81_11_200,,,,,2251.8,2342.9
0000_081_10_280_1_1, ,2,2,3,2024-02-10 00:00:00,173716,0,81,10,1,1,1,280,0.6846,34.6722,0.0,0.0,,21.8442,50,0.0,39,273.0,244128.0,14,24.39,96.7556,24.98,12.0,,,1.0,1.0,287.385,2024-02-10 00:00:00,-50.8811,-64.48008,,,,,,2024-02-10 17:37:16,243950.55,243999.34011,1023.2790154962424,22.352711470303017,,,4843.449614233142,7.070748958313954,50.36710803868338,2305.742853420284,2253.2885151584064,4839.836992678262,2.0557606108709288,50.40470378838173,2307.463939552912,2254.970447560581,0,,,,,3.0,2254.970447560581,0000_081_10_280_1_1.dat,34.6722,96.7556,,3.0,2254.970447560581,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989913775187816,True,,False,0.0996224548618718,9.247947317207812e-05,2346.927254370984,649.3755123853098,7.666769998220733,24.96,,Lucy,firebrick,0_81_10_280,,,,,2255.0,2346.9
0000_081_9_350_1_1, ,2,2,3,2024-02-10 00:00:00,180940,0,81,9,1,1,1,350,0.7074,34.6858,0.0,0.0,,21.8442,50,0.0,12,338.0,244621.0,14,24.32,96.7556,25.01,12.0,,,1.0,1.0,359.198,2024-02-10 00:00:00,-50.88134,-64.48054,,,,,,2024-02-10 18:09:40,244553.4,244602.31068,1023.3101951942766,22.35339256586282,,,4843.449614233142,7.070748958313954,50.49157511236336,2311.440799496588,2258.7880100791504,4839.836992678262,2.0557606108709288,50.52926376858602,2313.166138773039,2260.474047494349,0,,,,,3.0,2260.474047494349,0000_081_9_350_1_1.dat,34.6858,96.7556,,3.0,2260.474047494349,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989917850371603,True,,False,0.0996224548618718,9.247947317207812e-05,2349.4736209969265,649.1941710129098,7.662981257145975,24.98,,Lucy,firebrick,0_81_9_350,,,,,2260.5,2349.5
0000_081_8_750_1_1, ,2,2,3,2024-02-10 00:00:00,183612,0,81,8,1,1,1,750,0.4831,34.6853,0.0,0.0,,21.8442,50,0.0,23,475.0,244993.0,14,24.44,96.7556,24.82,12.0,,,1.0,1.0,761.566,2024-02-10 00:00:00,-50.8826,-64.48224,,,,,,2024-02-10 18:36:12,244810.91666666663,244859.87885,1023.2739782342884,22.35260143534544,,,4843.449614233142,7.070748958313954,50.54474314076813,2313.874764961323,2261.2465617019134,4839.836992678262,2.0557606108709288,50.58247148344423,2315.6019210336945,2262.9344342649897,0,,,,,3.0,2262.9344342649897,0000_081_8_750_1_1.dat,34.6853,96.7556,,3.0,2262.9344342649897,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989973115104135,True,,False,0.0996224548618718,9.247947317207812e-05,2353.7223463074483,648.779107841697,7.671290662812397,24.79,,Lucy,firebrick,0_81_8_750,,,,,2262.9,2353.7
0000_081_7_1250_1_1, ,2,2,3,2024-02-10 00:00:00,190250,0,81,7,1,1,1,1250,0.2466,34.6773,0.0,0.0,,21.8442,50,0.0,11,293.0,244668.0,14,24.37,96.7556,24.77,12.0,,,1.0,1.0,1269.681,2024-02-10 00:00:00,-50.88408,-64.48414,,,,,,2024-02-10 19:02:50,244614.28333333333,244663.20619,1023.2888462022248,22.35292621421064,,,4843.449614233142,7.070748958313954,50.50414535427408,2312.0162493602,2259.3974887353493,4839.836992678262,2.0557606108709288,50.54184339335963,2313.7420181723123,2261.0839810864754,0,,,,,3.0,2261.0839810864754,0000_081_7_1250_1_1.dat,34.6773,96.7556,,3.0,2261.0839810864754,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989978940555494,True,,False,0.0996224548618718,9.247947317207812e-05,2354.214834632793,648.7723268051758,7.679391204487958,24.75,,Lucy,firebrick,0_81_7_1250,,,,,2261.1,2354.2
0000_081_6_1750_1_1, ,2,2,3,2024-02-10 00:00:00,192937,0,81,6,1,1,1,1750,0.0378,34.6674,0.0,0.0,,21.8442,50,0.0,0,275.0,244040.0,14,24.44,96.7556,24.79,12.0,,,1.0,1.0,1779.106,2024-02-10 00:00:00,-50.88642,-64.48698,,,,,,2024-02-10 19:29:37,244040.0,244088.808,1023.2604392841284,22.35230568781036,,,4843.449614233142,7.070748958313954,50.385576280767935,2306.588306313252,2254.1556555503485,4839.836992678262,2.0557606108709288,50.42318581580028,2308.3100235211305,2255.838235216072,0,,,,,3.0,2255.838235216072,0000_081_6_1750_1_1.dat,34.6674,96.7556,,3.0,2255.838235216072,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989965862927639,True,,False,0.0996224548618718,9.247947317207812e-05,2351.105577999481,648.9891252784128,7.692484028604802,24.77,,Lucy,firebrick,0_81_6_1750,2256.867984095596,0.9303178360816309,2351.9081044781774,1.3565960196174514,2256.9,2351.9
0000_081_5_2250_1_1, ,2,2,3,2024-02-10 00:00:00,221737,0,81,5,1,1,1,2250,-0.1041,34.6607,0.0,0.0,,21.8442,50,0.0,9,429.0,244071.0,14,24.53,96.7556,24.93,12.0,,,1.0,1.0,2267.873,2024-02-10 00:00:00,-50.888,-64.48868,,,,,,2024-02-10 22:17:37,244006.65,244055.45133,1023.2284213840863,22.35160628239825,,,4843.449614233142,7.070748958313954,50.37869069246699,2306.2730927416424,2253.9181325925497,4839.836992678262,2.0557606108709288,50.41629508785832,2307.99457466322,2255.600534962931,0,,,,,3.0,2255.600534962931,0000_081_5_2250_1_1.dat,34.6607,96.7556,,3.0,2255.600534962931,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989917093851783,True,,False,0.0996224548618718,9.247947317207812e-05,2351.212734063516,649.0687073587205,7.688391337558302,24.92,,Lucy,firebrick,0_81_5_2250,,,,,2255.6,2351.2
0000_081_4_2750_1_1, ,2,2,3,2024-02-10 00:00:00,224434,0,81,4,1,1,1,2750,-0.2164,34.6561,0.0,0.0,,21.8442,50,0.0,0,271.0,243776.0,14,24.39,96.7556,24.89,12.0,,,1.0,1.0,2793.694,2024-02-10 00:00:00,-50.88964,-64.49064,,,,,,2024-02-10 22:44:34,243776.0,243824.7552,1023.2668370193908,22.35244544121898,,,4843.449614233142,7.070748958313954,50.33106967472744,2304.0930624480384,2251.703054463765,4839.836992678262,2.0557606108709288,50.36863852414575,2305.812917119681,2253.3838034232967,0,,,,,3.0,2253.3838034232967,0000_081_4_2750_1_1.dat,34.6561,96.7556,,3.0,2253.3838034232967,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989922517455108,True,,False,0.0996224548618718,9.247947317207812e-05,2351.7043593350986,648.976132396903,7.694677165924634,24.89,,Lucy,firebrick,0_81_4_2750,,,,,2253.4,2351.7
0000_081_3_2957_1_1, ,2,2,3,2024-02-10 00:00:00,231914,0,81,3,1,1,1,2957,-0.672,34.6216,0.0,0.0,,21.8442,50,0.0,0,261.0,243004.0,14,24.42,96.7556,24.89,12.0,,,1.0,1.0,3007.829,2024-02-10 00:00:00,-50.89036,-64.49142,,,,,,2024-02-10 23:19:14,243004.0,243052.6008,1023.2317776305516,22.3516795969173,,,4843.449614233142,7.070748958313954,50.17167914494235,2296.7963644785505,2244.6491740093634,4839.836992678262,2.0557606108709288,50.20912901976205,2298.5107726427177,2246.3246577088016,0,,,,,3.0,2246.3246577088016,0000_081_3_2957_1_1.dat,34.6216,96.7556,,3.0,2246.3246577088016,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989897289790248,True,,False,0.0996224548618718,9.247947317207812e-05,2345.1233450344703,648.8715995266948,7.692909542331646,24.89,,Lucy,firebrick,0_81_3_2957,2248.322116955996,1.7500404291052767,2345.0565091180015,0.6797520183277412,2248.3,2345.1
0000_081_1_3040_1_1, ,2,2,3,2024-02-11 00:00:00,5513,0,81,1,1,1,1,3040,-0.8314,34.6126,0.0,0.0,,21.8442,50,0.0,43,468.0,243137.0,14,24.52,96.7556,24.88,12.0,,,1.0,1.0,3060.586,2024-02-10 00:00:00,-50.89084,-64.49202,,,,,,2024-02-11 00:55:13,242801.6,242850.16032,1023.1950437203149,22.3508771740353,,,4843.449614233142,7.070748958313954,50.12989074697797,2294.8833441818865,2242.860105965468,4839.836992678262,2.0557606108709288,50.16730942949358,2296.5963244016066,2244.534254242704,0,,,,,3.0,2244.534254242704,0000_081_1_3040_1_1.dat,34.6126,96.7556,,3.0,2244.534254242704,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989908259362372,True,,False,0.0996224548618718,9.247947317207812e-05,2342.814427910804,648.9370169459849,7.699574635267034,24.83,,Lucy,firebrick,0_81_1_3040,2244.596728496564,0.8298507285700265,2342.7909214162632,0.6980797165204982,2244.6,2342.8
0000_086_22_2_1_1, ,2,2,3,2024-02-12 00:00:00,2309,0,86,22,1,1,1,2,-1.6336,33.3268,0.0,0.0,,21.8442,50,0.0,41,259.0,233114.0,15,24.42,96.7556,24.89,12.0,,,1.0,1.0,2.6,2024-02-11 00:00:00,-52.73124,-64.5524,,,,,,2024-02-12 00:23:09,232937.01666666663,232983.60407,1022.2527879610136,22.330294350777976,,,4843.449614233142,7.070748958313954,48.0932053018884,2201.646446282693,2153.7201680555927,4846.761656043879,5.937688073640892,48.06034073827331,2200.1419478979915,2152.248420164641,0,4850.445641599363,48.02383819517646,2198.470907388527,2150.613755501317,3.0,2152.248420164641,0000_086_22_2_1_1.dat,33.3268,96.7556,,3.0,2152.248420164641,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0988956660782292,True,,False,0.0996224548618718,9.247947317207812e-05,2257.631630073985,648.6090616155535,7.734854409663228,24.87,,Lucy,firebrick,0_86_22_2,,,,,2152.2,2257.6
0000_086_15_30_1_1, ,2,2,3,2024-02-12 00:00:00,5124,0,86,15,1,1,1,30,-1.5014,33.9014,0.0,0.0,,21.8442,50,0.0,0,244.0,239443.0,15,24.39,96.7556,24.79,12.0,,,1.0,1.0,30.35,2024-02-11 00:00:00,-52.73186,-64.552,,,,,,2024-02-12 00:51:24,239443.0,239490.8886,1022.6960857811245,22.33997783702004,,,4843.449614233142,7.070748958313954,49.43645935664611,2263.1389273420914,2212.9144315767376,4846.761656043879,5.937688073640892,49.40267687836809,2261.592407978689,2211.4022331974693,0,4850.814420900482,49.36140186446278,2259.702889758507,2209.554647930983,3.0,2211.4022331974693,0000_086_15_30_1_1.dat,33.9014,96.7556,,3.0,2211.4022331974693,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989399911459068,True,,False,0.0996224548618718,9.247947317207812e-05,2315.697582671559,648.6181091992981,7.724388173281859,24.79,,Lucy,firebrick,0_86_15_30,,,,,2211.4,2315.7
0000_086_8_71_1_1, ,2,2,3,2024-02-12 00:00:00,11838,0,86,8,1,1,1,71,-1.7394,34.363,0.0,0.0,,21.8442,50,0.0,46,247.0,241102.0,15,24.61,96.7556,24.89,12.0,,,1.0,1.0,71.833,2024-02-11 00:00:00,-52.73228,-64.5517,,,,,,2024-02-12 01:18:38,240912.63333333333,240960.81586,1022.9793301614576,22.34616508391292,,,4843.449614233142,7.070748958313954,49.739886345752105,2277.029433247824,2225.8801972943456,4846.761656043879,5.937688073640892,49.70589652018826,2275.4734217864816,2224.359138739725,0,4851.169928498159,49.660728625087735,2273.405692361713,2222.3378570150576,3.0,2224.359138739725,0000_086_8_71_1_1.dat,34.363,96.7556,,3.0,2224.359138739725,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989711131577188,True,,False,0.0996224548618718,9.247947317207812e-05,2327.0255967115545,648.705751129506,7.7056868852809295,24.88,,Lucy,firebrick,0_86_8_71,,,,,2224.4,2327.0
0000_086_5_200_1_1, ,2,2,3,2024-02-12 00:00:00,15016,0,86,5,1,1,1,200,-1.2643,34.4404,0.0,0.0,,21.8442,50,0.0,3,271.0,241870.0,15,24.37,96.7556,24.89,12.0,,,1.0,1.0,202.634,2024-02-11 00:00:00,-52.7329,-64.55132,,,,,,2024-02-12 01:50:16,241856.45,241904.82129,1023.1096530070467,22.349011882216534,,,4843.449614233142,7.070748958313954,49.93475090342049,2285.9500875939834,2234.315824188826,4846.761656043879,5.937688073640892,49.90062791687036,2284.3879801901817,2232.789001135978,0,4851.582874287851,49.8510396023074,2282.1178895225003,2230.570186504517,3.0,2232.789001135978,0000_086_5_200_1_1.dat,34.4404,96.7556,,3.0,2232.789001135978,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989770646699402,True,,False,0.0996224548618718,9.247947317207812e-05,2329.69335257268,648.7507728462734,7.688209335288485,24.87,,Lucy,firebrick,0_86_5_200,2233.4880164386764,1.696054183354396,2329.159267861704,0.8356327031765933,2233.5,2329.2
0000_087_23_2_1_1, ,2,2,3,2024-02-11 00:00:00,120343,0,87,23,1,1,1,2,-1.6406,33.3028,0.0,0.0,,21.8442,50,0.0,26,367.0,232414.0,15,24.4,96.7556,24.85,12.0,,,1.0,1.0,2.015,2024-02-11 00:00:00,-52.71384,-64.5534,,,,,,2024-02-11 12:03:43,232254.96666666667,232301.41766,1022.2405894333872,22.3300278837008,,,4843.449614233142,7.070748958313954,47.95238624639628,2195.199927046826,2147.4396044707955,4846.761656043879,5.937688073640892,47.91961791169291,2193.699833900665,2145.9721484123424,0,4840.792979372665,47.978702591980166,2196.404656246517,2148.6181227297493,3.0,2145.9721484123424,0000_087_23_2_1_1.dat,33.3028,96.7556,,3.0,2145.9721484123424,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0988950754410578,True,,False,0.0996224548618718,9.247947317207812e-05,2258.815480296159,648.6917104055373,7.742782534300764,24.83,,Lucy,firebrick,0_87_23_2,,,,,2146.0,2258.8
0000_087_22_9_1_1, ,2,2,3,2024-02-11 00:00:00,123218,0,87,22,1,1,1,9,-1.6446,33.3009,0.0,0.0,,21.8442,50,0.0,19,452.0,232694.0,15,24.59,96.7556,24.92,12.0,,,1.0,1.0,2.018,2024-02-11 00:00:00,-52.71388,-64.55344,,,,,,2024-02-11 12:32:18,232550.86666666667,232597.37684,1022.182586378823,22.328760853376284,,,4843.449614233142,7.070748958313954,48.013479067333336,2197.996679545753,2150.297519088406,4846.761656043879,5.937688073640892,47.98066898475961,2196.494675234598,2148.828110069733,0,4841.1661100519705,48.03612629275598,2199.0334410395426,2151.3117816160643,3.0,2148.828110069733,0000_087_22_9_1_1.dat,33.3009,96.7556,,3.0,2148.828110069733,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0988923179680776,True,,False,0.0996224548618718,9.247947317207812e-05,2259.08383544594,648.8367693344882,7.740266244398064,24.92,,Lucy,firebrick,0_87_22_9,,,,,2148.8,2259.1
0000_087_20_17_1_1, ,2,4,3,2024-02-11 00:00:00,125906,0,87,20,1,1,1,17,-1.6399,33.3027,0.0,0.0,,21.8442,50,0.0,8,373.0,232401.0,15,24.4,96.7556,,12.0,,,1.0,1.0,17.48,2024-02-11 00:00:00,-52.71424,-64.55366,,,,,,2024-02-11 12:59:06,232351.26666666663,232397.73692,1022.2405138497342,22.330026232636364,,,4843.449614233142,7.070748958313954,47.97226876973605,2196.11012395675,2148.330157338658,4846.761656043879,5.937688073640892,47.93948684828069,2194.6094088261725,2146.8620927195734,0,4841.515960858029,47.991428417286194,2196.987228522271,2149.188179060198,3.0,2146.8620927195734,0000_087_20_17_1_1.dat,33.3027,96.7556,,3.0,2146.8620927195734,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,,True,,False,0.0996224548618718,9.247947317207812e-05,0.0,,,,,Lucy,firebrick,0_87_20_17,2146.8620927195734,,2255.747546181974,,2146.9,2255.7
0000_087_19_30_1_1, ,2,2,3,2024-02-11 00:00:00,135747,0,87,19,1,1,1,30,-1.643,33.3061,0.0,0.0,,21.8442,50,0.0,53,492.0,233107.0,15,24.6,96.7556,25.08,12.0,,,1.0,1.0,17.467,2024-02-11 00:00:00,-52.71428,-64.5537,,,,,,2024-02-11 13:57:47,232672.4,232718.93448,1022.1835302420106,22.328781471312528,,,4843.449614233142,7.070748958313954,48.0385713761242,2199.1453738806727,2151.419298802444,4846.761656043879,5.937688073640892,48.00574414668381,2197.64258460753,2149.9491232139294,0,4842.282020987419,48.05015465674062,2199.6756418976483,2151.938058889343,3.0,2149.9491232139294,0000_087_19_30_1_1.dat,33.3061,96.7556,,3.0,2149.9491232139294,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.098888319756722,True,,False,0.0996224548618718,9.247947317207812e-05,2263.501534323647,649.0580252478968,7.735165893221668,25.07,,Lucy,firebrick,0_87_19_30,,,,,2149.9,2263.5
0000_087_17_47_1_1, ,2,2,3,2024-02-11 00:00:00,142449,0,87,17,1,1,1,47,-1.717,34.3555,0.0,0.0,,21.8442,50,0.0,53,334.0,240681.0,15,24.59,96.7556,25.07,12.0,,,1.0,1.0,47.961,2024-02-11 00:00:00,-52.71476,-64.55404,,,,,,2024-02-11 14:24:49,240385.96666666667,240434.04386,1022.9796590416724,22.346172268038103,,,4843.449614233142,7.070748958313954,49.631148419560205,2272.05154775914,2221.0134167160263,4846.761656043879,5.937688073640892,49.5972329002205,2270.4989379432755,2219.4956838831768,0,4842.634917758172,49.63949807266286,2272.433784375846,2221.387066977131,3.0,2219.4956838831768,0000_087_17_47_1_1.dat,34.3555,96.7556,,3.0,2219.4956838831768,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989649968025659,True,,False,0.0996224548618718,9.247947317207812e-05,2328.5531858370496,649.1981156636219,7.705424243144305,25.07,,Lucy,firebrick,0_87_17_47,,,,,2219.5,2328.6
